ID,X1_age,X2_job,X3_marital,X4_salary,X5_default,X6_balance,X7_housing,X8_loan,X9_contact,X13_campaign,X15_previous,X16_toutcome,X17_ioutcome
TR00016663,4_50代,01_経営者,3_離婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016664,4_50代,08_主婦,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016665,2_30代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016666,2_30代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016667,4_50代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016668,2_30代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016669,3_40代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016670,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016671,2_30代,01_経営者,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016672,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016673,2_30代,05_労務職,2_既婚,2_中,0_無,0_少,1_有,1_有,1_Tel,1回,0回,0_無,0_無
TR00016674,1_20代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016675,1_20代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016676,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016677,2_30代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016678,3_40代,04_技術職,3_離婚,2_中,0_無,0_少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016679,3_40代,02_管理職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016680,4_50代,04_技術職,3_離婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016681,1_20代,05_労務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016682,1_20代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016683,1_20代,05_労務職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016684,2_30代,06_サービス職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016685,2_30代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00016686,2_30代,05_労務職,3_離婚,1_低,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016687,3_40代,01_経営者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016688,2_30代,06_サービス職,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016689,3_40代,05_労務職,3_離婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016690,3_40代,02_管理職,3_離婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016691,3_40代,05_労務職,2_既婚,2_中,0_無,4_多,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016692,2_30代,04_技術職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016693,4_50代,08_主婦,3_離婚,1_低,0_無,4_多,1_有,0_無,1_Tel,1回,0回,0_無,0_無
TR00016694,4_50代,01_経営者,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016695,5_60歳以上,04_技術職,2_既婚,2_中,0_無,0_少,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016696,2_30代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016697,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016698,3_40代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016699,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016700,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016701,2_30代,03_事務職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016702,2_30代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016703,3_40代,02_管理職,2_既婚,2_中,0_無,4_多,1_有,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016704,2_30代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,2_e-mail,1回,0回,0_無,0_無
TR00016705,1_20代,04_技術職,1_未婚,2_中,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016706,5_60歳以上,09_退職者,3_離婚,2_中,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016707,2_30代,04_技術職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016708,2_30代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016709,3_40代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016710,4_50代,03_事務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016711,3_40代,08_主婦,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016712,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,1_有,2_e-mail,2回,0回,0_無,0_無
TR00016713,4_50代,01_経営者,2_既婚,3_高,0_無,3_やや多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016714,1_20代,01_経営者,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016715,4_50代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016716,1_20代,08_主婦,2_既婚,1_低,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016717,4_50代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016718,3_40代,08_主婦,2_既婚,1_低,0_無,1_やや少,0_無,1_有,2_e-mail,3回以上,0回,0_無,0_無
TR00016719,3_40代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016720,3_40代,03_事務職,1_未婚,2_中,0_無,3_やや多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016721,4_50代,07_自営業,2_既婚,3_高,0_無,2_中,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016722,3_40代,04_技術職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016723,3_40代,05_労務職,2_既婚,1_低,0_無,2_中,1_有,0_無,2_e-mail,2回,0回,0_無,0_無
TR00016724,3_40代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016725,2_30代,06_サービス職,3_離婚,X_不明,0_無,2_中,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016726,2_30代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016727,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016728,1_20代,04_技術職,1_未婚,2_中,0_無,2_中,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016729,2_30代,03_事務職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016730,3_40代,07_自営業,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016731,4_50代,02_管理職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016732,1_20代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016733,1_20代,06_サービス職,1_未婚,2_中,0_無,2_中,1_有,0_無,1_Tel,2回,0回,0_無,1_有
TR00016734,4_50代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016735,3_40代,04_技術職,3_離婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00016736,4_50代,05_労務職,3_離婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016737,2_30代,08_主婦,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016738,3_40代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016739,3_40代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,2_e-mail,2回,0回,0_無,0_無
TR00016740,3_40代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016741,2_30代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,1_有,2_e-mail,3回以上,0回,0_無,0_無
TR00016742,2_30代,01_経営者,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016743,2_30代,01_経営者,1_未婚,3_高,0_無,0_少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016744,3_40代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016745,2_30代,01_経営者,2_既婚,3_高,0_無,0_少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016746,2_30代,02_管理職,1_未婚,3_高,1_有,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016747,4_50代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016748,2_30代,06_サービス職,3_離婚,2_中,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016749,2_30代,05_労務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016750,2_30代,01_経営者,2_既婚,3_高,0_無,3_やや多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016751,3_40代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016752,3_40代,03_事務職,2_既婚,2_中,0_無,2_中,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016753,1_20代,05_労務職,2_既婚,1_低,0_無,3_やや多,1_有,0_無,1_Tel,2回,0回,0_無,0_無
TR00016754,3_40代,06_サービス職,3_離婚,2_中,0_無,3_やや多,0_無,1_有,2_e-mail,3回以上,0回,0_無,0_無
TR00016755,3_40代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016756,2_30代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016757,3_40代,04_技術職,1_未婚,3_高,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016758,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,2_e-mail,2回,0回,0_無,0_無
TR00016759,1_20代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016760,1_20代,02_管理職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016761,3_40代,01_経営者,2_既婚,3_高,0_無,0_少,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016762,4_50代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016763,1_20代,06_サービス職,2_既婚,2_中,0_無,0_少,1_有,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00016764,1_20代,10_無職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00016765,3_40代,08_主婦,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016766,4_50代,05_労務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016767,3_40代,02_管理職,3_離婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016768,2_30代,04_技術職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016769,2_30代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016770,3_40代,02_管理職,3_離婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016771,4_50代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,1_有,2_e-mail,3回以上,0回,0_無,0_無
TR00016772,3_40代,09_退職者,2_既婚,1_低,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016773,4_50代,XX_不明,2_既婚,2_中,0_無,2_中,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016774,4_50代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,2_e-mail,2回,0回,0_無,0_無
TR00016775,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016776,2_30代,04_技術職,1_未婚,2_中,1_有,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016777,4_50代,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,2_e-mail,2回,0回,0_無,1_有
TR00016778,3_40代,02_管理職,3_離婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016779,2_30代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016780,1_20代,05_労務職,1_未婚,2_中,0_無,4_多,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016781,1_20代,08_主婦,2_既婚,2_中,0_無,0_少,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016782,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016783,4_50代,02_管理職,3_離婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016784,3_40代,07_自営業,2_既婚,2_中,0_無,0_少,0_無,1_有,2_e-mail,2回,0回,0_無,0_無
TR00016785,2_30代,01_経営者,2_既婚,2_中,0_無,0_少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016786,2_30代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016787,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016788,4_50代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,1_有,2_e-mail,3回以上,0回,0_無,0_無
TR00016789,2_30代,06_サービス職,3_離婚,2_中,0_無,2_中,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016790,2_30代,01_経営者,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016791,2_30代,06_サービス職,2_既婚,2_中,1_有,0_少,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016792,1_20代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,1_有,1_Tel,2回,0回,0_無,1_有
TR00016793,2_30代,06_サービス職,1_未婚,2_中,0_無,2_中,1_有,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016794,2_30代,06_サービス職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016795,4_50代,02_管理職,2_既婚,X_不明,0_無,2_中,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016796,4_50代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016797,2_30代,04_技術職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016798,2_30代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016799,2_30代,04_技術職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016800,1_20代,06_サービス職,1_未婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016801,3_40代,01_経営者,2_既婚,3_高,0_無,4_多,0_無,0_無,2_e-mail,1回,0回,0_無,0_無
TR00016802,3_40代,05_労務職,1_未婚,1_低,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00016803,1_20代,04_技術職,2_既婚,2_中,0_無,0_少,1_有,1_有,1_Tel,2回,0回,0_無,0_無
TR00016804,2_30代,01_経営者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016805,1_20代,04_技術職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016806,4_50代,05_労務職,2_既婚,1_低,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00016807,1_20代,05_労務職,1_未婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016808,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016809,2_30代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016810,2_30代,04_技術職,1_未婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016811,1_20代,06_サービス職,2_既婚,3_高,0_無,0_少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016812,1_20代,06_サービス職,2_既婚,2_中,0_無,0_少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016813,2_30代,04_技術職,1_未婚,2_中,0_無,4_多,1_有,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016814,2_30代,05_労務職,2_既婚,2_中,1_有,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016815,2_30代,06_サービス職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016816,4_50代,03_事務職,3_離婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016817,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016818,1_20代,04_技術職,1_未婚,2_中,0_無,3_やや多,0_無,1_有,1_Tel,1回,0回,0_無,1_有
TR00016819,4_50代,05_労務職,2_既婚,1_低,0_無,3_やや多,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016820,1_20代,06_サービス職,1_未婚,1_低,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016821,2_30代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,1_有,1_Tel,1回,0回,0_無,1_有
TR00016822,2_30代,05_労務職,1_未婚,2_中,0_無,3_やや多,0_無,1_有,1_Tel,1回,0回,0_無,1_有
TR00016823,2_30代,03_事務職,2_既婚,2_中,0_無,0_少,1_有,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016824,1_20代,07_自営業,2_既婚,2_中,1_有,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016825,2_30代,05_労務職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016826,2_30代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00016827,4_50代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016828,4_50代,01_経営者,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016829,4_50代,01_経営者,2_既婚,2_中,1_有,0_少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016830,2_30代,08_主婦,2_既婚,1_低,1_有,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016831,1_20代,04_技術職,1_未婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016832,1_20代,04_技術職,1_未婚,2_中,0_無,4_多,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016833,1_20代,06_サービス職,1_未婚,2_中,0_無,2_中,0_無,0_無,2_e-mail,1回,0回,0_無,0_無
TR00016834,3_40代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016835,3_40代,04_技術職,1_未婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016836,2_30代,10_無職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016837,2_30代,05_労務職,2_既婚,X_不明,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016838,2_30代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016839,2_30代,05_労務職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016840,2_30代,05_労務職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016841,2_30代,02_管理職,3_離婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00016842,2_30代,05_労務職,1_未婚,1_低,0_無,4_多,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016843,2_30代,02_管理職,2_既婚,3_高,0_無,2_中,1_有,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016844,1_20代,07_自営業,1_未婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016845,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016846,2_30代,03_事務職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016847,4_50代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016848,1_20代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016849,4_50代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,2_e-mail,1回,0回,0_無,0_無
TR00016850,4_50代,03_事務職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016851,3_40代,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016852,2_30代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016853,2_30代,04_技術職,2_既婚,2_中,0_無,0_少,1_有,0_無,1_Tel,2回,0回,0_無,0_無
TR00016854,2_30代,03_事務職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016855,4_50代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016856,2_30代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00016857,1_20代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016858,1_20代,03_事務職,1_未婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016859,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00016860,1_20代,04_技術職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016861,4_50代,09_退職者,2_既婚,X_不明,0_無,2_中,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016862,2_30代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016863,3_40代,02_管理職,2_既婚,3_高,0_無,2_中,1_有,0_無,1_Tel,1回,0回,0_無,0_無
TR00016864,3_40代,04_技術職,3_離婚,2_中,0_無,0_少,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00016865,2_30代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016866,3_40代,01_経営者,2_既婚,2_中,0_無,4_多,0_無,0_無,2_e-mail,1回,0回,0_無,0_無
TR00016867,1_20代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016868,2_30代,02_管理職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00016869,2_30代,06_サービス職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00016870,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016871,2_30代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00016872,3_40代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00016873,3_40代,05_労務職,2_既婚,2_中,0_無,1_やや少,1_有,0_無,1_Tel,1回,0回,0_無,0_無
TR00016874,3_40代,03_事務職,1_未婚,2_中,0_無,0_少,0_無,0_無,2_e-mail,2回,0回,0_無,0_無
TR00016875,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,0_無
